handle,name,country,iso_alpha2,iso_alpha3,region,hq_city,category,subcategory,business_type,business_model,price_tier,founded_year,ownership_type,is_public,stock_ticker,website,domain,instagram_url,linkedin_url,facebook_url,youtube_url,tiktok_handle,instagram_followers,employee_estimate,store_estimate,revenue_usd_estimate,naics_code,sic_code,is_d2c,is_manufacturer,is_retailer,is_luxury,is_smart_eyewear,has_manufacturing,sustainability_focus,description,tags,completeness_pct,confidence_pct,needs_reverification
eyeq.eyewear,Eye Q Eyewear,Sweden,SE,SWE,Europe,Gothenburg,Distributor,,Distributor,,,,,False,,https://eyeqeyewear.se,eyeqeyewear.se,https://instagram.com/eyeq.eyewear,https://www.linkedin.com/company/eye-q-eyewear/,,,,,,,,423460,5048,False,False,False,False,False,False,False,Distributor of eyewear brands.,Europe|Sweden,59,65,True
optileks,Optileks,Sweden,SE,SWE,Europe,Jönköping,Distributor,,Distributor,,,,,False,,https://optileks.se,optileks.se,https://instagram.com/optileks,https://www.linkedin.com/company/optileks/,,,,,,,,423460,5048,False,False,False,False,False,False,False,Distributor of eyewear and optical equipment.,Europe|Sweden,59,65,True
titanflex_eyewear,Titanflex,Sweden,SE,SWE,Europe,Germany / Sweden,Eyewear Brand,,Brand,,,,,False,,https://titanflex-eyewear.com,titanflex-eyewear.com,https://instagram.com/titanflex_eyewear,https://www.linkedin.com/company/titanflex-eyewear/,,,,15400,,,,339115,3827,False,False,False,False,False,False,False,Eyewear brand known for its flexible and durable frames.,Brand|Europe|Sweden,59,65,True
kroghoptikk,Krogh Optikk,Norway,NO,NOR,Europe,Oslo,Optical Retail Chain,,Retailer,,,1877,,False,,https://kroghoptikk.no,kroghoptikk.no,https://instagram.com/kroghoptikk,https://www.linkedin.com/company/krogh-optikk/,,,,12500,,,,446130,5995,False,False,True,False,False,False,False,Premium optical retail chain with a wide range of branded sunglasses and prescription sun lenses.,Retailer|Europe|Norway,62,65,True
interoptiknorge,Interoptik,Sweden,SE,SWE,Europe,Nationwide,Optical Retail Chain,,Retailer,,,,,False,,https://interoptik.no,interoptik.no,https://instagram.com/interoptiknorge,https://www.linkedin.com/company/interoptik/,,,,18000,,,,446130,5995,False,False,True,False,False,False,False,Optical retail franchise with a wide range of prescription and fashion sunglasses.,Retailer|Europe|Sweden,59,65,True
cora.norway,CORA Norway,Norway,NO,NOR,Europe,Oslo,Eyewear Brand,,Brand,,,,,False,,https://corano.no,corano.no,https://instagram.com/cora.norway,https://www.linkedin.com/company/cora-norway/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Eco-focused lifestyle eyewear brand with recycled sunglasses and bio-acetate frames.,Brand|Europe|Norway,59,65,True
northugeyewear,Northug Eyewear,Sweden,SE,SWE,Europe,Trondheim,Eyewear Brand,,Brand,,,,,False,,https://northug.com,northug.com,https://instagram.com/northugeyewear,https://www.linkedin.com/company/northug-eyewear/,,,,15000,,,,339115,3827,False,False,False,False,False,False,False,Sports and performance eyewear brand founded by Norwegian ski legend Petter Northug.,Brand|Europe|Sweden,59,65,True
frameyewear,Fram Eyewear,Norway,NO,NOR,Europe,Oslo,Eyewear Brand,,Brand,,,,,False,,https://frameyewear.no,frameyewear.no,https://instagram.com/frameyewear,https://www.linkedin.com/company/fram-eyewear/,,,,12500,,,,339115,3827,False,False,False,False,False,False,False,Eyewear brand with a focus on minimalist and timeless design.,Brand|Europe|Norway,59,65,True
optikerkjop,Optiker-Kjøp AS,Norway,NO,NOR,Europe,Oslo,Distributor,,Distributor,,,,,False,,https://optikerkjop.no,optikerkjop.no,https://instagram.com/optikerkjop,https://www.linkedin.com/company/optiker-kj%C3%B8p/,,,,,,,,423460,5048,False,False,False,False,False,False,False,Distributor of eyewear and optical equipment to opticians in Norway.,Europe|Norway,59,65,True
vitusapotek,Vitusapotek,Sweden,SE,SWE,Europe,Nationwide,Optical Retail Chain,,Retailer,,,,,False,,https://vitusapotek.no,vitusapotek.no,https://instagram.com/vitusapotek,https://www.linkedin.com/company/vitusapotek/,,,,32000,,,,446130,5995,False,False,True,False,False,False,False,Pharmacy chain that sells a selection of sunglasses.,Retailer|Europe|Sweden,59,65,True
komplettno,Komplett.no,Sweden,SE,SWE,Europe,Sandefjord,Optical Retail Chain,,Retailer,,,,,False,,https://komplett.no,komplett.no,https://instagram.com/komplettno,https://www.linkedin.com/company/komplett-group/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"Online retailer that sells a variety of products, including sunglasses.",Retailer|Europe|Sweden,59,65,True
apotek1,Apotek 1,Sweden,SE,SWE,Europe,Nationwide,Optical Retail Chain,,Retailer,,,,,False,,https://apotek1.no,apotek1.no,https://instagram.com/apotek1,https://www.linkedin.com/company/apotek-1/,,,,45000,,,,446130,5995,False,False,True,False,False,False,False,Pharmacy chain that sells a selection of sunglasses.,Retailer|Europe|Sweden,59,65,True
europris.no,Europris,Sweden,SE,SWE,Europe,Nationwide,Optical Retail Chain,,Retailer,,,,,False,,https://europris.no,europris.no,https://instagram.com/europris.no,https://www.linkedin.com/company/europris/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"Discount retailer that sells a variety of products, including sunglasses.",Retailer|Europe|Sweden,59,65,True
fremtidsbriller,Fremtidsbriller,Sweden,SE,SWE,Europe,Unknown,Optical Retail Chain,,Retailer,,,,,False,,https://fremtidsbriller.no,fremtidsbriller.no,https://instagram.com/fremtidsbriller,https://www.linkedin.com/company/fremtidsbriller/,,,,12500,,,,446130,5995,False,False,True,False,False,False,False,Online retailer of eyewear.,Retailer|Europe|Sweden,59,65,True
arcticvision,Arctic Vision Studio,Sweden,SE,SWE,Europe,Unknown,Eyewear Brand,,Brand,,,,,False,,https://arcticvision.no,arcticvision.no,https://instagram.com/arcticvision,https://www.linkedin.com/company/arcticvisionstudio/,,,,9800,,,,339115,3827,False,False,False,False,False,False,False,Eyewear brand with a focus on functional and stylish eyewear for arctic conditions.,Brand|Europe|Sweden,59,65,True
norsuneyewear,NORSUN Eyewear,Sweden,SE,SWE,Europe,Unknown,Eyewear Brand,,Brand,,,,,False,,https://norsuneyewear.no,norsuneyewear.no,https://instagram.com/norsuneyewear,https://www.linkedin.com/company/norsun-eyewear/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Eyewear brand with a focus on sustainable and stylish eyewear.,Brand|Europe|Sweden,59,65,True
havn_eyewear,HAVN Eyewear,Sweden,SE,SWE,Europe,Unknown,Eyewear Brand,,Brand,,,,,False,,https://havneyewear.no,havneyewear.no,https://instagram.com/havn_eyewear,https://www.linkedin.com/company/havneyewear/,,,,15200,,,,339115,3827,False,False,False,False,False,False,False,Eyewear brand with a focus on classic and timeless design.,Brand|Europe|Sweden,59,65,True
eyewearlab,Eyewear Lab,Sweden,SE,SWE,Europe,Unknown,Eyewear Brand,,Brand,,,,,False,,https://eyewearlab.no,eyewearlab.no,https://instagram.com/eyewearlab,https://www.linkedin.com/company/eyewearlab/,,,,12500,,,,339115,3827,False,False,False,False,False,False,False,Eyewear brand that offers a subscription service for glasses.,Brand|Europe|Sweden,59,65,True
monkeyglasses,Monkeyglasses,Denmark,DK,DNK,Europe,Copenhagen,Eyewear Brand,,Brand,,,2010,,False,,https://monkeyglasses.com,monkeyglasses.com,https://instagram.com/monkeyglasses,https://www.linkedin.com/company/monkeyglasses/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Eco materials, upcycled designs, zero waste focus.",Brand|Europe|Denmark,62,65,True
carlottasvillage,Carlottas Village,Sweden,SE,SWE,Europe,Hornslet,Eyewear Brand,,Brand,,,2009,,False,,https://carlottasvillage.com,carlottasvillage.com,https://instagram.com/carlottasvillage,https://www.linkedin.com/company/carlottas-village/,,,,18000,,,,339115,3827,False,False,False,False,False,False,False,"Mixed materials, expressive shapes, natural tones.",Europe|Sweden,62,65,True
kliikdenmark,KLiiK Denmark,Sweden,SE,SWE,Europe,Denmark,Fashion/Luxury Eyewear,,Fashion Brand,,,2005,,False,,https://kliik.com,kliik.com,https://instagram.com/kliikdenmark,https://www.linkedin.com/company/kliik/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Tailored for smaller facial features, vibrant colorways, modern styling.",Fashion|Europe|Sweden,62,65,True
havealookshop,Have A Look,Sweden,SE,SWE,Europe,Denmark,Eyewear Brand,,Brand,,,,,False,,https://havealookshop.com,havealookshop.com,https://instagram.com/havealookshop,https://www.linkedin.com/company/havealookshop/,,,,12500,,,,339115,3827,False,False,False,False,False,False,False,"Colorful, affordable, fun unisex designs.",Europe|Sweden,59,65,True
bellingerhouse,Bellinger House,Sweden,SE,SWE,Europe,Risskov,Fashion/Luxury Eyewear,,Brand,,,2003,,False,,https://bellingerhouse.com,bellingerhouse.com,https://instagram.com/bellingerhouse,https://www.linkedin.com/company/bellingerhouse/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Artistic lines, daring colors, expressive forms.",Europe|Sweden,62,65,True
entourageof7,Entourage of 7,Denmark,DK,DNK,Europe,Copenhagen,Eyewear Brand,,Brand,,,2007,,False,,https://entourageof7.com,entourageof7.com,https://instagram.com/entourageof7,https://www.linkedin.com/company/entourage-of-7/,,,,32000,,,,339115,3827,False,False,False,False,False,False,False,"L.A. meets Copenhagen, acetate + titanium, masculine energy.",Europe|Denmark,62,65,True
bergeyewear,Berg Eyewear,Sweden,SE,SWE,Europe,Denmark,Fashion/Luxury Eyewear,,Fashion Brand,,,2014,,False,,https://bergeyewear.com,bergeyewear.com,https://instagram.com/bergeyewear,https://www.linkedin.com/company/berg-eyewear/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Accessible price points, Nordic style, modern silhouettes.",Fashion|Europe|Sweden,62,65,True
hafniaoptics,Hafnia Optics,Denmark,DK,DNK,Europe,Copenhagen,Smart Eyewear,,Brand,,,2018,,False,,https://hafniaoptics.dk,hafniaoptics.dk,https://instagram.com/hafniaoptics,https://www.linkedin.com/company/hafnia-optics/,,,,18500,,,,339115,3827,False,False,False,False,False,False,False,"Technical sunglasses, optical lenses, sport/lifestyle crossover.",Europe|Denmark,62,65,True
designeyeweargroup,Design Eyewear Group,Sweden,SE,SWE,Europe,Aarhus,Distributor,,Brand,,,1976,,False,,https://designeyeweargroup.com,designeyeweargroup.com,https://instagram.com/designeyeweargroup,https://www.linkedin.com/company/design-eyewear-group/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Houses multiple brands, large-scale B2B support, global reach.",Brand|Europe|Sweden,62,65,True
hankjobenhavn,Han Kjøbenhavn,Denmark,DK,DNK,Europe,Copenhagen,Fashion/Luxury Eyewear,,Fashion Brand,,,2008,,False,,https://hankjobenhavn.com,hankjobenhavn.com,https://instagram.com/hankjobenhavn,https://www.linkedin.com/company/han-kjbenhavn/,,,,92000,,,,339115,3827,False,False,False,False,False,False,False,"Experimental sunglasses, runway aesthetics, bold statements.",Fashion|Europe|Denmark,62,65,True
pilgrimjewellery,Pilgrim Eyewear,Sweden,SE,SWE,Europe,Skanderborg,Optical Retail Chain,,Retailer,,,1983,,False,,https://pilgrim.dk,pilgrim.dk,https://instagram.com/pilgrimjewellery,https://www.linkedin.com/company/pilgrim-eyewear/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"Mass-market pricing, trend-driven, strong retail packaging.",Retailer|Europe|Sweden,62,65,True
niftyeyewear,NIFTY Eyewear,Denmark,DK,DNK,Europe,Copenhagen,Independent Brand,,Independent Brand,,,2017,,False,,https://niftyeyewear.com,niftyeyewear.com,https://instagram.com/niftyeyewear,https://www.linkedin.com/company/nifty-eyewear/,,,,7200,,,,339115,3827,False,False,False,False,False,False,False,"Vintage-inspired shapes, limited drops, Instagram aesthetic.",Independent|Europe|Denmark,62,65,True
skagendenmark,Skagen Eyewear,Sweden,SE,SWE,Europe,Denmark,Eyewear Brand,,Brand,,,1989,,False,,https://skagen.com,skagen.com,https://instagram.com/skagendenmark,https://www.linkedin.com/company/skagen/,,,,125000,,,,339115,3827,False,False,False,False,False,False,False,"Coastal-inspired, sleek modern design, global reach.",Brand|Europe|Sweden,62,65,True
crosseyes_eyewear,CrossEyes,Sweden,SE,SWE,Europe,Aarhus,Optical Retail Chain,,Retailer,,,2010,,False,,https://crosseyes.dk,crosseyes.dk,https://instagram.com/crosseyes_eyewear,https://www.linkedin.com/company/crosseyes/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"Affordable, transparent pricing, house-brand sunwear.",Retailer|Europe|Sweden,62,65,True
keloafinland,Keloa Eyewear,Sweden,SE,SWE,Europe,Sodankylä,Manufacturer,,Manufacturer,,,,,False,,https://keloa.fi/en,keloa.fi,https://instagram.com/keloafinland,https://www.linkedin.com/company/keloa-eyewear/,,,,85000,,,,339115,3827,False,True,False,False,False,True,False,Small Finnish eyewear manufacturer. Products are handmade from materials found in Finnish nature: birchbark and reindeer antlers.,Manufacturer|Europe|Sweden,59,65,True
dek-optica,Dek Optica,Poland,PL,POL,Europe,Wrocław,Manufacturer,,Manufacturer,,,1983,,False,,https://dekoptica.com,dekoptica.com,,https://www.linkedin.com/company/dek-optica/,,,,,,,,339115,3827,False,True,False,False,False,True,False,"Designs and manufactures all its frames in-house using high-precision CNC machines, Italian acetates, and traditional hand-polishing techniques.",Manufacturer|Brand|Europe|Poland,57,50,True
trunique-eyewear,Trunique Eyewear,Poland,PL,POL,Europe,Northwestern Poland,Manufacturer,,Manufacturer,,,,,False,,https://trunique-eyewear.com,trunique-eyewear.com,,https://www.linkedin.com/company/trunique-eyewear/,,,,,,,,339115,3827,False,True,False,False,False,True,False,"A Polish artisan eyewear studio known for its futuristic design language, sustainable material use, and fully handmade production process.",Manufacturer|Brand|Europe|Poland,54,50,True
gog-eyewear-by-prostaf,GOG Eyewear (by PROSTAF),Poland,PL,POL,Europe,Poland,Distributor,,Brand,,,,,False,,https://gog-eyewear.com,gog-eyewear.com,,https://www.linkedin.com/company/gog-eyewear/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"One of Poland’s most recognizable names in performance and sports eyewear, offering sunglasses and goggles for skiing, cycling, hiking, and active lifestyles.",Brand|Europe|Poland,54,50,True
am-group-plus-sp-z-o-o,AM Group Plus Sp. z o.o.,Poland,PL,POL,Europe,Poland,Manufacturer,,Manufacturer,,,,,False,,https://globalsources.com,globalsources.com,,,,,,,,,,339115,3827,False,True,False,False,False,True,False,A Polish sunglasses manufacturer and exporter with a strong presence on global sourcing platforms.,Manufacturer|Europe|Poland,54,50,True
ready2go-eyewear-r2g,Ready2Go Eyewear (R2G),Poland,PL,POL,Europe,Warsaw,Distributor,,Brand,,,,,False,,https://ready2go.pl,ready2go.pl,,https://www.linkedin.com/company/ready2go-eyewear/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"A fast-moving eyewear wholesaler and distributor, serving retailers, pharmacies, and optical chains throughout Poland and neighboring countries.",Europe|Poland,54,50,True
mokki-poland,Mokki Poland,Poland,PL,POL,Europe,Warsaw,Distributor,,Brand,,,,,False,,https://mokki.pl,mokki.pl,,https://www.linkedin.com/company/mokki-poland/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"A Scandinavian brand with a growing presence in Poland, offering high-quality children’s sunglasses and protective eyewear.",Brand|Europe|Poland,54,50,True
studio-okular-w-eyewear-studio,Studio Okularów (Eyewear Studio),Poland,PL,POL,Europe,Gdańsk,Optical Retail Chain,,Retailer,,,,,False,,https://studiookularow.pl,studiookularow.pl,,https://www.linkedin.com/company/studio-okularow/,,,,,,,,446130,5995,False,False,True,False,False,False,False,An independent workshop and retail brand that crafts bespoke acetate frames with a focus on personalized fitting and unique designs.,Retailer|Brand|Europe|Poland,54,50,True
pari-optic,Pari Optic,Poland,PL,POL,Europe,Kraków,Distributor,,Distributor,,,,,False,,https://parioptic.pl,parioptic.pl,,https://www.linkedin.com/company/pari-optic/,,,,,,,,423460,5048,False,False,False,False,False,False,False,"A Poland-based eyewear distributor and supplier network, offering a wide portfolio of international sunglasses and prescription eyewear brands.",Europe|Poland,54,50,True
sunoptic-poland-sp-z-o-o,Sunoptic Poland Sp. z o.o.,Poland,PL,POL,Europe,Łódź,Distributor,,Brand,,,,,False,,https://sunoptic.pl,sunoptic.pl,,https://www.linkedin.com/company/sunoptic-poland/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"A value-driven sunglasses wholesaler, focused on high-volume, budget-friendly products.",Europe|Poland,54,50,True
perfect-vision-group,Perfect Vision Group,Poland,PL,POL,Europe,Warsaw,Optical Retail Chain,,Retailer,,,,,False,,https://perfectvision.pl,perfectvision.pl,,https://www.linkedin.com/company/perfect-vision-group,,,,,,,,446130,5995,False,False,True,False,False,False,False,A hybrid operator managing both optical retail stores and B2B eyewear wholesale in Poland.,Retailer|Europe|Poland,54,50,True
artlook-glasses,Artlook Glasses,Poland,PL,POL,Europe,Poznań,Optical Retail Chain,,Retailer,,,,,False,,https://artlook.com.pl,artlook.com.pl,,https://www.linkedin.com/company/artlook-glasses,,,,,,,,446130,5995,False,False,True,False,False,False,False,A boutique eyewear brand from Poznań focused on affordable fashion-forward eyewear.,Retailer|Brand|Europe|Poland,54,50,True
eyeglass-factory-poland,Eyeglass Factory Poland,Poland,PL,POL,Europe,Silesia Region,Manufacturer,,Manufacturer,,,,,False,,,,,,,,,,,,,339115,3827,False,True,False,False,False,True,False,An OEM manufacturer producing sunglasses and frames for European private label brands.,Manufacturer|Europe|Poland,44,30,True
